date,intersection,longitude,latitude,weather,type,AM_available,AM_scraped,MD_available,MD_scraped,PM_available,PM_scraped,AM_peak_hour,AM_north_bikes_vol,AM_north_peds_vol,AM_north_veh_vol,AM_east_bikes_vol,AM_east_peds_vol,AM_east_veh_vol,AM_south_bikes_vol,AM_south_peds_vol,AM_south_veh_vol,AM_west_bikes_vol,AM_west_peds_vol,AM_west_veh_vol,PM_peak_hour,PM_north_bikes_vol,PM_north_peds_vol,PM_north_veh_vol,PM_east_bikes_vol,PM_east_peds_vol,PM_east_veh_vol,PM_south_bikes_vol,PM_south_peds_vol,PM_south_veh_vol,PM_west_bikes_vol,PM_west_peds_vol,PM_west_veh_vol,MD_peak_hour,MD_north_bikes_vol,MD_north_peds_vol,MD_north_veh_vol,MD_east_bikes_vol,MD_east_peds_vol,MD_east_veh_vol,MD_south_bikes_vol,MD_south_peds_vol,MD_south_veh_vol,MD_west_bikes_vol,MD_west_peds_vol,MD_west_veh_vol
1996-05-21,HEMLOCK ST AND W 12TH AV,-123.136201212729,49.2607329526508,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,64,220,11,39,1078,10,39,1575,12,28,824,16:25 - 17:25,7,47,695,6,41,1027,3,63,944,8,33,962,,,,,,,,,,,,,
2007-11-29,HEMLOCK ST AND W 15TH AV,-123.13630523657,49.2579524298889,rain,Signalized,False,True,False,True,True,True,,,,,,,,,,,,,,16:25 - 17:25,3,28,638,2,0,1171,,0,,2,0,1025,,,,,,,,,,,,,
2002-10-07,HEMLOCK ST AND W 15TH AV,-123.13630523657,49.2579524298889,mist,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,16,249,14,2,1404,,0,,7,0,967,16:25 - 17:25,0,30,625,4,3,1104,,,,9,0,916,,,,,,,,,,,,,
1995-07-06,HEMLOCK ST AND W 15TH AV,-123.13630523657,49.2579524298889,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,3,13,201,18,1,1071,,0,,8,0,863,16:25 - 17:25,2,14,583,10,2,849,,,,16,0,1000,,,,,,,,,,,,,
2007-10-25,RICHARDS ST AND W PENDER ST,-123.112885317065,49.283388994053,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,5,119,812,47,54,496,0,195,0,11,259,465,16:25 - 17:25,10,388,555,13,263,391,0,459,0,28,744,794,,,,,,,,,,,,,
2004-08-11,RICHARDS ST AND W PENDER ST,-123.112885317065,49.283388994053,clear,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,13:25 - 14:25,11,252,553,15,188,366,3,329,0,31,261,594
2002-10-08,RICHARDS ST AND W PENDER ST,-123.112885317065,49.283388994053,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,143,848,44,116,663,0,138,0,4,240,694,16:25 - 17:25,7,223,753,12,143,439,0,366,0,28,357,1039,,,,,,,,,,,,,
2000-05-03,RICHARDS ST AND W PENDER ST,-123.112885317065,49.283388994053,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,6,93,789,18,71,470,0,105,0,7,166,549,16:25 - 17:25,15,302,757,19,216,317,0,324,0,27,272,789,,,,,,,,,,,,,
1996-09-27,RICHARDS ST AND W PENDER ST,-123.112885317065,49.283388994053,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,7,87,775,32,71,502,4,115,0,11,157,667,16:25 - 17:25,19,264,876,16,251,418,6,414,0,52,259,952,,,,,,,,,,,,,
2005-06-08,HUDSON ST AND W 70TH AV,-123.134383146296,49.2085329196993,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,47,50,3,114,325,1,24,314,4,0,733,16:25 - 17:25,0,51,209,4,33,143,2,21,471,0,0,732,,,,,,,,,,,,,
2002-10-28,HUDSON ST AND W 70TH AV,-123.134383146296,49.2085329196993,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,1,39,40,0,39,259,1,33,337,5,0,776,16:05 - 17:05,2,31,111,1,14,207,1,34,495,1,0,849,,,,,,,,,,,,,
1999-08-12,HUDSON ST AND W 70TH AV,-123.134383146296,49.2085329196993,overcast,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,8,42,2,18,307,2,9,243,10,0,764,16:25 - 17:25,0,29,85,2,12,257,6,22,357,3,2,898,,,,,,,,,,,,,
1996-07-09,HUDSON ST AND W 70TH AV,-123.134383146296,49.2085329196993,n/a,Signalized,True,True,False,True,True,True,07:35 - 08:35,0,19,28,6,12,404,4,19,194,7,2,764,16:25 - 17:25,2,42,75,3,22,353,7,44,383,4,1,989,,,,,,,,,,,,,
2005-06-08,HUDSON ST AND W 70TH AV,-123.134599238986,49.2085361884688,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,47,50,3,114,325,1,24,314,4,0,733,16:25 - 17:25,0,51,209,4,33,143,2,21,471,0,0,732,,,,,,,,,,,,,
2002-10-28,HUDSON ST AND W 70TH AV,-123.134599238986,49.2085361884688,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,1,39,40,0,39,259,1,33,337,5,0,776,16:05 - 17:05,2,31,111,1,14,207,1,34,495,1,0,849,,,,,,,,,,,,,
1999-08-12,HUDSON ST AND W 70TH AV,-123.134599238986,49.2085361884688,overcast,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,8,42,2,18,307,2,9,243,10,0,764,16:25 - 17:25,0,29,85,2,12,257,6,22,357,3,2,898,,,,,,,,,,,,,
1996-07-09,HUDSON ST AND W 70TH AV,-123.134599238986,49.2085361884688,n/a,Signalized,True,True,False,True,True,True,07:35 - 08:35,0,19,28,6,12,404,4,19,194,7,2,764,16:25 - 17:25,2,42,75,3,22,353,7,44,383,4,1,989,,,,,,,,,,,,,
2009-09-15,HUDSON ST AND SW MARINE DRIVE,-123.134795219299,49.2030595264063,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,20,64,4,54,689,0,12,149,8,79,329,16:45 - 17:45,2,13,94,3,14,502,0,6,192,11,39,475,,,,,,,,,,,,,
1999-08-11,HUDSON ST AND SW MARINE DRIVE,-123.134795219299,49.2030595264063,sunny,Non-Signalized,True,True,False,True,True,True,07:40 - 08:40,2,7,28,2,2,719,0,1,36,9,0,324,16:25 - 17:25,1,15,84,0,0,667,2,2,40,1,1,416,,,,,,,,,,,,,
2009-01-13,HOMER ST AND W HASTINGS ST,-123.110933053311,49.2834093160189,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,112,,3,95,574,1,50,155,2,105,404,16:55 - 17:55,0,179,,4,219,508,2,431,359,2,130,597,,,,,,,,,,,,,
2000-05-31,HOMER ST AND W HASTINGS ST,-123.110933053311,49.2834093160189,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,8,83,0,7,96,909,9,90,337,2,51,297,16:10 - 17:10,8,242,0,6,171,570,16,180,439,3,114,806,,,,,,,,,,,,,
1995-10-10,HOMER ST AND W HASTINGS ST,-123.110933053311,49.2834093160189,n/a,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,108,0,12,71,870,6,50,267,5,44,279,16:25 - 17:25,2,257,0,19,173,664,11,224,420,15,76,925,,,,,,,,,,,,,
2011-02-23,HOMER ST AND SMITHE ST,-123.118487605913,49.278412207984,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,1,141,75,12,146,1519,3,124,310,0,92,0,16:35 - 17:35,1,164,99,13,234,1618,9,195,298,0,197,0,,,,,,,,,,,,,
2010-09-28,HOMER ST AND SMITHE ST,-123.118487605913,49.278412207984,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,7,168,68,34,139,1642,18,171,361,0,155,0,16:50 - 17:50,12,451,142,36,179,1764,44,282,336,0,500,0,,,,,,,,,,,,,
2005-07-28,HOMER ST AND SMITHE ST,-123.118487605913,49.278412207984,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,5,128,50,26,105,1811,14,81,347,2,110,0,16:25 - 17:25,15,151,87,22,161,1589,15,188,391,2,195,0,,,,,,,,,,,,,
2004-07-23,HOMER ST AND SMITHE ST,-123.118487605913,49.278412207984,clear,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,13:15 - 14:15,1,110,0,11,214,1401,7,131,659,0,128,0
2002-12-10,HOMER ST AND SMITHE ST,-123.118487605913,49.278412207984,rain,Signalized,True,True,False,True,True,True,07:45 - 08:45,2,37,0,13,105,1838,7,64,584,0,43,0,16:25 - 17:25,1,43,0,3,121,2015,7,99,623,0,99,0,,,,,,,,,,,,,
2000-06-27,HOMER ST AND SMITHE ST,-123.118487605913,49.278412207984,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,67,0,26,99,1788,17,32,697,0,75,0,16:25 - 17:25,5,66,0,18,123,1457,9,56,655,1,150,0,,,,,,,,,,,,,
1998-06-16,HOMER ST AND SMITHE ST,-123.118487605913,49.278412207984,clear,Signalized,True,True,True,True,False,True,07:50 - 08:50,1,75,0,36,69,1947,19,53,554,3,51,0,,,,,,,,,,,,,,15:55 - 16:55,4,126,0,33,78,1538,19,71,510,4,88,0
1995-09-14,HOMER ST AND SMITHE ST,-123.118487605913,49.278412207984,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,0,59,0,35,73,1869,14,40,356,2,24,0,16:15 - 17:15,3,73,0,24,68,1557,23,81,581,1,89,0,,,,,,,,,,,,,
2011-02-22,HOMER ST AND NELSON ST,-123.120080177795,49.2773582254588,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,155,145,0,172,0,7,202,384,17,124,1813,16:35 - 17:35,6,266,259,3,279,0,13,485,409,21,299,1960,,,,,,,,,,,,,
2010-09-28,HOMER ST AND NELSON ST,-123.120080177795,49.2773582254588,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,13,139,115,2,134,0,21,137,267,16,89,1286,16:30 - 17:30,9,331,276,6,332,0,21,414,332,34,198,1649,,,,,,,,,,,,,
2005-07-29,HOMER ST AND NELSON ST,-123.120080177795,49.2773582254588,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,7,99,80,0,112,0,11,126,421,18,87,1338,16:20 - 17:20,6,168,154,0,214,0,6,223,457,26,177,1862,,,,,,,,,,,,,
2004-07-30,HOMER ST AND NELSON ST,-123.120080177795,49.2773582254588,clear,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,13:25 - 14:25,4,99,0,0,252,0,7,99,672,17,98,1451
2002-08-06,HOMER ST AND NELSON ST,-123.120080177795,49.2773582254588,rain,Signalized,True,True,False,True,True,True,07:35 - 08:35,0,16,0,1,21,0,4,24,417,8,3,1222,16:25 - 17:25,1,108,0,6,201,0,12,193,592,32,89,1853,,,,,,,,,,,,,
2000-08-16,HOMER ST AND NELSON ST,-123.120080177795,49.2773582254588,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,76,0,7,72,0,14,119,540,27,61,1406,16:20 - 17:20,4,102,0,12,177,0,32,192,623,52,83,2034,,,,,,,,,,,,,
1998-06-23,HOMER ST AND NELSON ST,-123.120080177795,49.2773582254588,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,34,0,2,65,0,15,90,479,23,24,1494,16:25 - 17:25,4,69,0,10,164,0,15,157,641,52,76,2232,,,,,,,,,,,,,
1995-11-08,HOMER ST AND NELSON ST,-123.120080177795,49.2773582254588,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,44,0,0,51,0,8,68,458,12,23,1455,16:25 - 17:25,2,49,0,1,86,0,11,100,565,31,46,1954,,,,,,,,,,,,,
2011-02-24,HOMER ST AND HELMCKEN ST,-123.121672414514,49.2763069569957,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,113,127,7,123,20,7,81,265,5,99,70,16:00 - 17:00,1,188,152,6,256,69,4,87,282,5,105,84,,,,,,,,,,,,,
2010-12-14,HOMER ST AND HELMCKEN ST,-123.121672414514,49.2763069569957,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,4,87,136,6,114,29,8,64,315,5,109,81,16:55 - 17:55,5,179,262,2,261,64,4,153,390,4,179,128,,,,,,,,,,,,,
2007-03-13,HOMER ST AND HELMCKEN ST,-123.121672414514,49.2763069569957,rain,Non-Signalized,True,True,True,True,False,True,07:40 - 08:40,2,47,119,12,65,9,3,43,325,2,49,25,,,,,,,,,,,,,,12:55 - 13:55,4,57,181,0,66,50,0,99,363,1,35,102
2000-05-30,HOMER ST AND HELMCKEN ST,-123.121672414514,49.2763069569957,clear,Non-Signalized,True,True,False,True,True,True,07:55 - 08:55,0,84,0,11,67,35,17,88,467,7,49,99,16:25 - 17:25,3,73,0,5,66,82,11,99,558,11,53,194,,,,,,,,,,,,,
1998-06-25,HOMER ST AND HELMCKEN ST,-123.121672414514,49.2763069569957,cloudy,Non-Signalized,True,True,True,True,False,True,07:55 - 08:55,3,78,0,11,38,42,13,42,498,6,35,103,,,,,,,,,,,,,,15:40 - 16:40,6,107,0,10,75,92,13,65,515,14,82,158
1996-10-25,HOMER ST AND HELMCKEN ST,-123.121672414514,49.2763069569957,cloudy,Non-Signalized,True,True,True,True,False,True,07:55 - 08:55,1,128,0,5,54,36,10,47,354,2,38,103,,,,,,,,,,,,,,15:40 - 16:40,8,143,0,16,141,112,9,93,513,10,58,176
2005-07-07,HOMER ST AND DRAKE ST,-123.124860437078,49.2741962701235,clear,Signalized,True,True,True,True,False,True,07:55 - 08:55,2,62,27,7,29,132,13,43,194,18,39,217,,,,,,,,,,,,,,15:30 - 16:30,5,77,50,6,39,131,3,40,165,6,48,325
2003-07-22,HOMER ST AND DRAKE ST,-123.124860437078,49.2741962701235,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,1,66,0,21,45,165,11,41,313,14,37,197,16:25 - 17:25,5,99,0,13,55,135,11,62,205,16,54,337,,,,,,,,,,,,,
2000-06-06,HOMER ST AND DRAKE ST,-123.124860437078,49.2741962701235,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,37,0,2,29,154,5,44,257,2,28,172,16:20 - 17:20,1,52,0,4,31,138,3,34,215,5,37,283,,,,,,,,,,,,,
1998-06-16,HOMER ST AND DRAKE ST,-123.124860437078,49.2741962701235,clear,Signalized,True,True,True,True,False,True,07:55 - 08:55,0,60,0,7,25,155,18,27,263,11,29,167,,,,,,,,,,,,,,15:30 - 16:30,5,41,0,10,35,166,2,46,182,6,20,247
1995-06-26,HOMER ST AND DRAKE ST,-123.124860437078,49.2741962701235,clear,Signalized,True,True,True,True,False,True,07:55 - 08:55,0,26,0,4,22,124,16,22,227,5,18,119,,,,,,,,,,,,,,15:40 - 16:40,4,54,0,5,17,107,8,25,155,4,38,203
1998-06-09,OAK ST AND W 6TH AV,-123.126493835695,49.2659946350704,cloudy,Non-Signalized,True,True,False,True,True,True,07:55 - 08:55,0,0,0,2,1,1376,0,11,329,1,0,1776,16:25 - 17:25,0,0,0,0,0,1628,0,7,281,13,0,1920,,,,,,,,,,,,,
2009-10-27,OAK ST AND DOUGLAS CRESCENT,-123.127336769503,49.2544318006209,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,53,750,0,1,48,5,0,1679,2,40,397,16:35 - 17:35,0,8,1194,1,24,72,8,0,1479,0,76,566,,,,,,,,,,,,,
2007-05-01,OAK ST AND DOUGLAS CRESCENT,-123.127336769503,49.2544318006209,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,0,17,867,0,6,193,0,0,2168,0,30,504,16:20 - 17:20,2,17,1423,0,22,142,17,0,1786,0,14,471,,,,,,,,,,,,,
2004-06-09,OAK ST AND DOUGLAS CRESCENT,-123.127336769503,49.2544318006209,clear,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,13:20 - 14:20,3,5,680,0,3,50,5,0,1338,3,9,358
2002-06-19,OAK ST AND DOUGLAS CRESCENT,-123.127336769503,49.2544318006209,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,3,11,734,1,37,150,2,0,1848,2,14,300,16:20 - 17:20,3,11,1235,2,24,90,1,0,1455,5,18,522,,,,,,,,,,,,,
2000-06-29,OAK ST AND DOUGLAS CRESCENT,-123.127336769503,49.2544318006209,cloudy,Signalized,True,True,False,True,True,True,07:40 - 08:40,4,7,843,3,18,106,3,0,2123,7,18,322,16:20 - 17:20,5,17,1460,5,30,84,6,0,1519,5,7,601,,,,,,,,,,,,,
1999-06-21,OAK ST AND DOUGLAS CRESCENT,-123.127336769503,49.2544318006209,rain,Signalized,True,True,False,True,True,True,07:40 - 08:40,2,3,814,3,12,119,1,0,2567,2,8,310,16:25 - 17:25,3,17,1229,0,21,82,3,1,1564,8,18,604,,,,,,,,,,,,,
1996-07-16,OAK ST AND DOUGLAS CRESCENT,-123.127336769503,49.2544318006209,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,7,5,790,1,16,35,4,1,2131,1,13,302,16:25 - 17:25,3,12,1462,2,21,75,15,0,1667,0,19,721,,,,,,,,,,,,,
2000-04-10,OAK ST AND W 32ND AV,-123.127786186783,49.2423781129381,clear,Non-Signalized,True,True,False,True,True,True,07:40 - 08:40,1,0,1225,0,5,33,3,0,2406,0,6,6,16:25 - 17:25,3,2,1887,3,7,24,1,1,1617,0,6,5,,,,,,,,,,,,,
2009-10-14,OAK ST AND W 41ST AV,-123.128074250468,49.2339516500522,rain,Signalized,True,True,False,True,True,True,07:25 - 08:25,0,22,1563,1,14,781,0,74,2367,4,92,725,16:00 - 17:00,0,91,2249,0,111,1182,1,103,1761,3,26,1119,,,,,,,,,,,,,
2006-10-04,OAK ST AND W 41ST AV,-123.128074250468,49.2339516500522,clear,Signalized,True,True,True,True,False,True,07:50 - 08:50,0,19,1333,1,18,805,0,73,2355,0,89,727,,,,,,,,,,,,,,15:50 - 16:50,0,66,2274,1,93,1118,0,87,1814,0,44,1096
2004-07-22,OAK ST AND W 41ST AV,-123.128074250468,49.2339516500522,clear,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,13:10 - 14:10,3,43,1242,8,30,977,6,75,1414,3,37,974
2002-07-03,OAK ST AND W 41ST AV,-123.128074250468,49.2339516500522,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,4,43,946,3,26,991,2,25,2122,8,10,999,16:25 - 17:25,0,22,1733,10,26,1188,1,67,1700,1,30,1090,,,,,,,,,,,,,
2000-06-30,OAK ST AND W 41ST AV,-123.128074250468,49.2339516500522,cloudy,Signalized,True,True,True,True,False,True,07:40 - 08:40,1,26,1118,3,11,794,0,13,2080,3,28,774,,,,,,,,,,,,,,15:30 - 16:30,0,28,1729,4,11,1260,1,49,1704,4,40,1094
1998-08-19,OAK ST AND W 41ST AV,-123.128074250468,49.2339516500522,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,1,17,1234,5,59,797,0,24,2735,4,23,737,16:25 - 17:25,3,33,1938,4,33,1199,2,63,2045,7,32,1087,,,,,,,,,,,,,
1995-05-30,OAK ST AND W 41ST AV,-123.128074250468,49.2339516500522,clear,Signalized,True,True,False,True,True,True,07:40 - 08:40,5,55,1366,12,31,1059,4,37,2738,5,47,984,16:25 - 17:25,2,41,2136,10,25,1283,6,48,1700,14,34,1019,,,,,,,,,,,,,
2009-10-29,OAK ST AND W 57TH AV,-123.128590605796,49.2192040297827,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,6,19,1676,0,5,344,0,53,2196,0,17,252,16:00 - 17:00,3,14,1836,1,24,206,0,16,1867,0,9,365,,,,,,,,,,,,,
2006-09-28,OAK ST AND W 57TH AV,-123.128590605796,49.2192040297827,clear,Signalized,True,True,True,True,False,True,07:50 - 08:50,5,3,1776,0,9,342,1,23,2400,0,31,313,,,,,,,,,,,,,,15:30 - 16:30,1,33,1906,3,21,256,0,66,1883,0,16,292
2004-06-29,OAK ST AND W 57TH AV,-123.128590605796,49.2192040297827,clear,Signalized,False,True,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,13:10 - 14:10,2,1,1483,1,5,176,5,8,1570,0,0,200
2002-11-04,OAK ST AND W 57TH AV,-123.128590605796,49.2192040297827,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,3,23,1522,0,5,304,0,22,2491,1,2,427,16:25 - 17:25,0,3,1721,1,2,253,2,5,1873,0,0,330,,,,,,,,,,,,,
2000-05-25,OAK ST AND W 57TH AV,-123.128590605796,49.2192040297827,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,5,15,1564,3,20,463,3,26,1924,3,31,843,16:20 - 17:20,2,1,1928,3,7,312,2,22,2051,7,2,272,,,,,,,,,,,,,
1998-07-24,OAK ST AND W 57TH AV,-123.128590605796,49.2192040297827,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,3,6,1544,1,2,237,1,9,2244,7,4,235,16:25 - 17:25,1,2,1979,0,3,230,1,2,1974,3,5,238,,,,,,,,,,,,,
1995-06-02,OAK ST AND W 57TH AV,-123.128590605796,49.2192040297827,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,5,3,1528,0,3,198,0,14,2489,3,2,240,16:05 - 17:05,1,2,2066,2,2,259,2,8,1890,1,0,223,,,,,,,,,,,,,
2011-03-31,PACIFIC BOULEVARD AND DRAKE ST,-123.123692531944,49.2734397338042,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,7,42,582,6,5,92,28,36,658,5,94,118,16:55 - 17:55,23,97,869,6,39,94,26,99,915,11,190,217,,,,,,,,,,,,,
2010-12-16,PACIFIC BOULEVARD AND DRAKE ST,-123.123692531944,49.2734397338042,rain,Signalized,True,True,False,True,True,True,07:55 - 08:55,7,44,591,3,49,127,13,58,673,5,48,144,16:55 - 17:55,18,85,918,8,58,104,10,51,646,3,101,226,,,,,,,,,,,,,
2003-08-19,PACIFIC BOULEVARD AND DRAKE ST,-123.123692531944,49.2734397338042,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,5,30,684,6,24,99,37,28,608,5,26,110,16:25 - 17:25,33,51,1138,11,43,85,14,63,671,7,43,193,,,,,,,,,,,,,
2000-07-31,PACIFIC BOULEVARD AND DRAKE ST,-123.123692531944,49.2734397338042,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,3,29,622,5,5,36,5,16,630,2,14,95,16:25 - 17:25,7,37,1084,5,9,48,12,87,870,4,34,140,,,,,,,,,,,,,
1998-06-16,PACIFIC BOULEVARD AND DRAKE ST,-123.123692531944,49.2734397338042,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,18,16,753,5,23,65,39,10,780,4,12,114,16:20 - 17:20,42,55,1247,6,47,65,22,62,651,9,17,127,,,,,,,,,,,,,
1995-06-29,PACIFIC BOULEVARD AND DRAKE ST,-123.123692531944,49.2734397338042,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,15,4,641,1,17,18,46,2,770,2,8,93,16:25 - 17:25,41,3,1233,1,27,27,46,1,622,9,13,107,,,,,,,,,,,,,
2011-09-28,HAMILTON ST AND DUNSMUIR ST,-123.112507515065,49.2810978519512,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,40,435,132,295,137,1223,0,43,20,1,55,,16:40 - 17:40,102,200,245,5,61,1103,21,59,29,229,67,,,,,,,,,,,,,,
2004-06-29,HAMILTON ST AND DUNSMUIR ST,-123.112507515065,49.2810978519512,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,4,330,60,75,82,1991,5,90,98,3,53,0,16:20 - 17:20,6,374,138,16,79,1394,5,97,89,3,99,0,,,,,,,,,,,,,
2002-08-15,HAMILTON ST AND DUNSMUIR ST,-123.112507515065,49.2810978519512,clear,Signalized,True,True,False,True,True,True,07:45 - 08:45,2,329,87,55,87,2099,5,107,106,0,79,0,16:25 - 17:25,13,286,138,17,121,1400,11,134,132,7,121,0,,,,,,,,,,,,,
2000-05-31,HAMILTON ST AND DUNSMUIR ST,-123.112507515065,49.2810978519512,rain,Signalized,True,True,False,True,True,True,07:35 - 08:35,2,312,94,66,84,2197,4,59,103,1,78,0,16:10 - 17:10,12,335,193,14,112,1575,6,78,131,9,92,0,,,,,,,,,,,,,
1996-05-21,HAMILTON ST AND DUNSMUIR ST,-123.112507515065,49.2810978519512,clear,Signalized,True,True,True,True,False,True,07:35 - 08:35,6,310,68,68,84,2205,4,121,138,0,87,,,,,,,,,,,,,,,15:40 - 16:40,8,359,154,10,116,1444,4,123,145,1,108,
2003-11-24,HAMILTON ST AND ROBSON ST,-123.115921881611,49.2788394606142,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,5,173,152,24,109,162,3,173,255,4,135,198,16:15 - 17:15,15,298,303,4,167,173,2,276,287,20,178,293,,,,,,,,,,,,,
2001-08-08,HAMILTON ST AND ROBSON ST,-123.115921881611,49.2788394606142,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,274,200,62,116,193,7,192,290,12,139,203,16:25 - 17:25,27,303,291,21,173,154,5,320,254,31,187,336,,,,,,,,,,,,,
1996-11-05,HAMILTON ST AND ROBSON ST,-123.115921881611,49.2788394606142,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,3,173,170,30,88,173,9,113,309,4,102,195,16:00 - 17:00,12,277,342,17,148,179,1,202,331,16,111,326,,,,,,,,,,,,,
2004-07-27,CAMBIE ST AND W CORDOVA ST,-123.109183004686,49.2833682557111,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,3,45,109,0,96,0,11,68,61,9,70,404,16:25 - 17:25,1,45,145,0,153,0,3,115,68,28,163,1106,,,,,,,,,,,,,
2003-07-29,CAMBIE ST AND W CORDOVA ST,-123.109183004686,49.2833682557111,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,55,160,3,179,0,11,46,0,13,99,429,16:25 - 17:25,22,95,244,3,123,0,5,116,0,33,176,1054,,,,,,,,,,,,,
2001-08-20,CAMBIE ST AND W CORDOVA ST,-123.109183004686,49.2833682557111,cloudy,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,41,182,2,102,0,3,48,0,19,52,488,16:25 - 17:25,14,149,333,3,142,0,3,196,0,48,200,1220,,,,,,,,,,,,,
1996-08-08,CAMBIE ST AND W CORDOVA ST,-123.109183004686,49.2833682557111,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,6,65,211,3,72,,4,38,0,23,83,533,16:25 - 17:25,16,132,361,3,135,,5,180,0,52,206,1228,,,,,,,,,,,,,
2011-01-20,CAMBIE ST AND W HASTINGS ST,-123.109546341935,49.2825114085454,rain,Signalized,True,True,False,True,True,True,07:50 - 08:50,0,77,160,7,154,630,5,132,171,0,117,321,16:40 - 17:40,7,258,275,3,271,546,0,352,202,7,285,691,,,,,,,,,,,,,
2004-07-27,CAMBIE ST AND W HASTINGS ST,-123.109546341935,49.2825114085454,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,7,72,144,28,152,920,10,45,56,6,140,353,16:25 - 17:25,20,232,371,12,244,559,5,134,74,20,240,1042,,,,,,,,,,,,,
2003-07-28,CAMBIE ST AND W HASTINGS ST,-123.109546341935,49.2825114085454,clear,Signalized,True,True,False,True,True,True,07:50 - 08:50,7,59,129,14,113,1085,4,102,0,9,115,428,16:25 - 17:25,22,287,417,26,258,640,8,230,0,22,239,1142,,,,,,,,,,,,,
1996-10-17,CAMBIE ST AND W HASTINGS ST,-123.109546341935,49.2825114085454,cloudy,Signalized,True,True,False,True,True,True,07:50 - 08:50,4,61,238,23,75,860,3,69,0,3,84,286,16:25 - 17:25,8,172,538,3,158,564,2,148,0,14,112,852,,,,,,,,,,,,,
2011-02-01,CAMBIE ST AND W PENDER ST,-123.109971586985,49.2815099306036,clear,Signalized,True,True,False,True,True,True,07:55 - 08:55,2,85,201,39,191,744,10,143,169,9,104,324,16:40 - 17:40,15,98,276,7,232,422,9,278,188,43,152,652,,,,,,,,,,,,,
